generator,seed,w_conf,level,delta_auc
nonlinear,7,0.6,a070,0.09454121619637013
nonlinear,7,0.6,a100,0.13777296899246994
nonlinear,7,0.6,a150,0.16252177256884304
nonlinear,7,0.6,a200,0.18314200673740644
nonlinear,7,0.6,a300,0.19848705148938317
nonlinear,7,0.8,L0_null,-0.000811027696273503
nonlinear,7,0.8,L1_redundant,0.0
nonlinear,7,0.8,a025,0.02075916108703002
nonlinear,7,0.8,a045,0.053096907523137116
nonlinear,7,0.8,a070,0.0844195060588504
nonlinear,7,0.8,a100,0.12215931166750849
nonlinear,7,0.8,a150,0.152988774628119
nonlinear,7,0.8,a200,0.16446573364606154
nonlinear,7,0.8,a300,0.18039293449129512
nonlinear,7,1.0,L0_null,-0.0013613365779091557
nonlinear,7,1.0,L1_redundant,0.0
nonlinear,7,1.0,a025,0.01548916661911015
nonlinear,7,1.0,a045,0.04143845622188358
nonlinear,7,1.0,a070,0.06397208845419755
nonlinear,7,1.0,a100,0.09053717434131747
nonlinear,7,1.0,a150,0.12141137094056109
nonlinear,7,1.0,a200,0.13693565623885773
nonlinear,7,1.0,a300,0.15147235062489295
nonlinear,7,1.2,L0_null,-0.0011149928466452907
nonlinear,7,1.2,L1_redundant,0.0
nonlinear,7,1.2,a025,0.009124306708307661
nonlinear,7,1.2,a045,0.03369956354231307
nonlinear,7,1.2,a070,0.06538362479670035
nonlinear,7,1.2,a100,0.08565810678780739
nonlinear,7,1.2,a150,0.11564431839259359
nonlinear,7,1.2,a200,0.12822701575218942
nonlinear,7,1.2,a300,0.14052130821055553
nonlinear,7,1.4,L0_null,-0.0006683728935291677
nonlinear,7,1.4,L1_redundant,0.0
nonlinear,7,1.4,a025,0.01194705830190912
nonlinear,7,1.4,a045,0.030023011526339904
nonlinear,7,1.4,a070,0.059333679869838174
nonlinear,7,1.4,a100,0.08183544480540628
nonlinear,7,1.4,a150,0.11229497474709127
nonlinear,7,1.4,a200,0.12390558072381719
nonlinear,7,1.4,a300,0.13732656231704576
nonlinear,7,1.6,L0_null,0.00019377877960469192
nonlinear,7,1.6,L1_redundant,0.0
nonlinear,7,1.6,a025,0.009630406829581162
nonlinear,7,1.6,a045,0.035809969768766825
nonlinear,7,1.6,a070,0.05633457973604494
nonlinear,7,1.6,a100,0.07709419006136531
nonlinear,7,1.6,a150,0.1078468574773267
nonlinear,7,1.6,a200,0.12040113203670089
nonlinear,7,1.6,a300,0.13048858778732897
nonlinear,7,1.8,L0_null,-0.0029323240377089332
nonlinear,7,1.8,L1_redundant,0.0
nonlinear,7,1.8,a025,0.009723597720189048
nonlinear,7,1.8,a045,0.02098421921495419
nonlinear,7,1.8,a070,0.04355115981135538
nonlinear,7,1.8,a100,0.05992187049688169
nonlinear,7,1.8,a150,0.08156779105933032
nonlinear,7,1.8,a200,0.0957238129254524
nonlinear,7,1.8,a300,0.10053826906482843
nonlinear,7,2.0,L0_null,0.0007511535174177242
nonlinear,7,2.0,L1_redundant,0.0
nonlinear,7,2.0,a025,0.007396962919667405
nonlinear,7,2.0,a045,0.019732286956233414
nonlinear,7,2.0,a070,0.03845878788988599
nonlinear,7,2.0,a100,0.060749154070730005
nonlinear,7,2.0,a150,0.07953232249095421
nonlinear,7,2.0,a200,0.0937954546241907
nonlinear,7,2.0,a300,0.10193676601376156
nonlinear,8,0.0,L0_null,6.791531808780782e-05
nonlinear,8,0.0,L1_redundant,0.0
nonlinear,8,0.0,a025,0.07515716341187084
nonlinear,8,0.0,a045,0.11982721544074726
nonlinear,8,0.0,a070,0.15809325247581918
nonlinear,8,0.0,a100,0.21036557542314427
nonlinear,8,0.0,a150,0.23879337950492974
nonlinear,8,0.0,a200,0.2557864412810278
nonlinear,8,0.0,a300,0.27099472844796646
nonlinear,8,0.2,L0_null,-0.0015195768198540405
nonlinear,8,0.2,L1_redundant,0.0
nonlinear,8,0.2,a025,0.03480386202899288
nonlinear,8,0.2,a045,0.0762915807572414
nonlinear,8,0.2,a070,0.12935756483646843
nonlinear,8,0.2,a100,0.16727566311797915
nonlinear,8,0.2,a150,0.19917800207298197
nonlinear,8,0.2,a200,0.20881514999162065
nonlinear,8,0.2,a300,0.22862116610191752
nonlinear,8,0.4,L0_null,-0.0025325185981642795
nonlinear,8,0.4,L1_redundant,0.0
nonlinear,8,0.4,a025,0.02388914580987811
nonlinear,8,0.4,a045,0.07136400711862989
nonlinear,8,0.4,a070,0.11507394838784368
nonlinear,8,0.4,a100,0.14571057811646837
nonlinear,8,0.4,a150,0.1838559098061081
nonlinear,8,0.4,a200,0.1992063619836354
nonlinear,8,0.4,a300,0.21765453162538984
nonlinear,8,0.6,L0_null,-0.00019549243593697252
nonlinear,8,0.6,L1_redundant,0.0
nonlinear,8,0.6,a025,0.01869935165174441
nonlinear,8,0.6,a045,0.05277295461562226
nonlinear,8,0.6,a070,0.08991639394874962
nonlinear,8,0.6,a100,0.11995233096634761
nonlinear,8,0.6,a150,0.1618057425131214
nonlinear,8,0.6,a200,0.17779191108366776
nonlinear,8,0.6,a300,0.1901695585057116
nonlinear,8,0.8,L0_null,-0.0015403346011513275
nonlinear,8,0.8,L1_redundant,0.0
nonlinear,8,0.8,a025,0.023475183649101727
nonlinear,8,0.8,a045,0.04158965199582498
nonlinear,8,0.8,a070,0.08846403423108551
nonlinear,8,0.8,a100,0.11749292288714563
nonlinear,8,0.8,a150,0.14780354982445587
nonlinear,8,0.8,a200,0.16821276707205213
nonlinear,8,0.8,a300,0.18091104484280107
nonlinear,8,1.0,L0_null,-0.0001339754851035213
nonlinear,8,1.0,L1_redundant,0.0
nonlinear,8,1.0,a025,0.017513773926152054
nonlinear,8,1.0,a045,0.04200598814335643
nonlinear,8,1.0,a070,0.06579704321712643
nonlinear,8,1.0,a100,0.09929178689148943
nonlinear,8,1.0,a150,0.12811570895589341
nonlinear,8,1.0,a200,0.14053430171229386
nonlinear,8,1.0,a300,0.152870265867184
nonlinear,8,1.2,L0_null,-0.0014503882452331363
nonlinear,8,1.2,L1_redundant,0.0
nonlinear,8,1.2,a025,0.010481706399446011
nonlinear,8,1.2,a045,0.02972125833254391
nonlinear,8,1.2,a070,0.05637867730118762
nonlinear,8,1.2,a100,0.07841569107975133
nonlinear,8,1.2,a150,0.1028252074290451
nonlinear,8,1.2,a200,0.11490132019934496
nonlinear,8,1.2,a300,0.12660201493431866
nonlinear,8,1.4,L0_null,-0.0006010764835737703
nonlinear,8,1.4,L1_redundant,0.0
nonlinear,8,1.4,a025,0.007873664105951583
nonlinear,8,1.4,a045,0.02771419182233248
nonlinear,8,1.4,a070,0.058393360713065556
nonlinear,8,1.4,a100,0.07851447418442181
nonlinear,8,1.4,a150,0.1036622382987421
nonlinear,8,1.4,a200,0.12208995481731222
nonlinear,8,1.4,a300,0.1324493610263009
nonlinear,8,1.6,L0_null,0.00013847103289088558
nonlinear,8,1.6,L1_redundant,0.0
nonlinear,8,1.6,a025,0.008319080022893499
nonlinear,8,1.6,a045,0.02677963595100019
nonlinear,8,1.6,a070,0.049854789958661105
nonlinear,8,1.6,a100,0.0723213332316861
nonlinear,8,1.6,a150,0.09798518283585367
nonlinear,8,1.6,a200,0.10014955635179223
nonlinear,8,1.6,a300,0.11557342216521604
nonlinear,8,1.8,L0_null,-0.0008264120499879013
nonlinear,8,1.8,L1_redundant,0.0
nonlinear,8,1.8,a025,0.002563311582936323
nonlinear,8,1.8,a045,0.021741165124768425
nonlinear,8,1.8,a070,0.042671620523060394
nonlinear,8,1.8,a100,0.06298758341859367
nonlinear,8,1.8,a150,0.08217483362646394
nonlinear,8,1.8,a200,0.09324052064948263
nonlinear,8,1.8,a300,0.10724192396737142
nonlinear,8,2.0,L0_null,0.0002261493029955819
nonlinear,8,2.0,L1_redundant,0.0
nonlinear,8,2.0,a025,0.01098503693314068
nonlinear,8,2.0,a045,0.017762647877418325
nonlinear,8,2.0,a070,0.03894138649627665
nonlinear,8,2.0,a100,0.05609039678400951
nonlinear,8,2.0,a150,0.07602287916659156
nonlinear,8,2.0,a200,0.08862929796063512
nonlinear,8,2.0,a300,0.10024920129710535
nonlinear,9,0.0,L0_null,0.0014034017142448563
nonlinear,9,0.0,L1_redundant,0.0
nonlinear,9,0.0,a025,0.08955394142426165
nonlinear,9,0.0,a045,0.13654018948227076
nonlinear,9,0.0,a070,0.17636907634398225
nonlinear,9,0.0,a100,0.23402586000230408
nonlinear,9,0.0,a150,0.26024627091045527
nonlinear,9,0.0,a200,0.2775037905794373
nonlinear,9,0.0,a300,0.29403439075192017
nonlinear,9,0.2,L0_null,-0.000970860915888383
nonlinear,9,0.2,L1_redundant,0.0
nonlinear,9,0.2,a025,0.025614570092331146
nonlinear,9,0.2,a045,0.0782716749733241
nonlinear,9,0.2,a070,0.12958973466219847
nonlinear,9,0.2,a100,0.16331636484060263
nonlinear,9,0.2,a150,0.1980608794701748
nonlinear,9,0.2,a200,0.21337429383406392
nonlinear,9,0.2,a300,0.22721059390224807
nonlinear,9,0.4,L0_null,-0.0026865439863341667
nonlinear,9,0.4,L1_redundant,0.0
nonlinear,9,0.4,a025,0.025967978880347964
nonlinear,9,0.4,a045,0.056983803090302265
nonlinear,9,0.4,a070,0.10135370758599282
nonlinear,9,0.4,a100,0.13679086885627767
nonlinear,9,0.4,a150,0.173463157077413
nonlinear,9,0.4,a200,0.1934283096513707
nonlinear,9,0.4,a300,0.2035626368506872
nonlinear,9,0.6,L0_null,-4.026653517841261e-06
nonlinear,9,0.6,L1_redundant,0.0
nonlinear,9,0.6,a025,0.0076752896841651985
nonlinear,9,0.6,a045,0.05491318229966102
nonlinear,9,0.6,a070,0.09635000941382788
nonlinear,9,0.6,a100,0.11753801618495086
nonlinear,9,0.6,a150,0.15594448147745477
nonlinear,9,0.6,a200,0.17517272818343876
nonlinear,9,0.6,a300,0.1866787075808829
nonlinear,9,0.8,L0_null,-0.002824382063129738
nonlinear,9,0.8,L1_redundant,0.0
nonlinear,9,0.8,a025,0.021381251938508483
nonlinear,9,0.8,a045,0.0443857562370269
nonlinear,9,0.8,a070,0.07688808244725265
nonlinear,9,0.8,a100,0.11074761314925119
nonlinear,9,0.8,a150,0.14089030228803645
nonlinear,9,0.8,a200,0.1566010440111021
nonlinear,9,0.8,a300,0.17522501610453234
nonlinear,9,1.0,L0_null,0.001157619516959696
nonlinear,9,1.0,L1_redundant,0.0
nonlinear,9,1.0,a025,0.010087201749414132
nonlinear,9,1.0,a045,0.0353758216640474
nonlinear,9,1.0,a070,0.08115683392688333
nonlinear,9,1.0,a100,0.10349423710884842
nonlinear,9,1.0,a150,0.13313700253102612
nonlinear,9,1.0,a200,0.14838558111961841
nonlinear,9,1.0,a300,0.15842399622416392
nonlinear,9,1.2,L0_null,-0.00019381920684524712
nonlinear,9,1.2,L1_redundant,0.0
nonlinear,9,1.2,a025,0.008550817919555476
nonlinear,9,1.2,a045,0.027672102446651525
nonlinear,9,1.2,a070,0.05529528087143332
nonlinear,9,1.2,a100,0.0806810924546395
nonlinear,9,1.2,a150,0.11171894238026514
nonlinear,9,1.2,a200,0.11665463794722308
nonlinear,9,1.2,a300,0.13637940216096534
nonlinear,9,1.4,L0_null,-0.00019339526401784823
nonlinear,9,1.4,L1_redundant,0.0
nonlinear,9,1.4,a025,0.008317622574256056
nonlinear,9,1.4,a045,0.03216503496188561
nonlinear,9,1.4,a070,0.05650856999964082
nonlinear,9,1.4,a100,0.07975177855466686
nonlinear,9,1.4,a150,0.10546296587023918
nonlinear,9,1.4,a200,0.11755905154258983
nonlinear,9,1.4,a300,0.13286554863521838
nonlinear,9,1.6,L0_null,-0.0003637890199124083
nonlinear,9,1.6,L1_redundant,0.0
nonlinear,9,1.6,a025,0.009395230516673236
nonlinear,9,1.6,a045,0.021685986039925442
nonlinear,9,1.6,a070,0.049601749395355776
nonlinear,9,1.6,a100,0.07276594944798798
nonlinear,9,1.6,a150,0.09900550132207175
nonlinear,9,1.6,a200,0.11050877830549266
nonlinear,9,1.6,a300,0.1222353663579745
nonlinear,9,1.8,L0_null,0.0010831250000000736
nonlinear,9,1.8,L1_redundant,0.0
nonlinear,9,1.8,a025,0.010298375000000193
nonlinear,9,1.8,a045,0.02120925000000007
nonlinear,9,1.8,a070,0.04455462500000007
nonlinear,9,1.8,a100,0.06373200000000001
nonlinear,9,1.8,a150,0.08750825000000007
nonlinear,9,1.8,a200,0.09741450000000007
nonlinear,9,1.8,a300,0.10594600000000032
nonlinear,9,2.0,L0_null,-0.0007751111921423526
nonlinear,9,2.0,L1_redundant,0.0
nonlinear,9,2.0,a025,0.0073952369605073676
nonlinear,9,2.0,a045,0.018429489487225892
nonlinear,9,2.0,a070,0.042991623665109
nonlinear,9,2.0,a100,0.060872274322745
nonlinear,9,2.0,a150,0.08360169001788265
nonlinear,9,2.0,a200,0.09513294033484554
nonlinear,9,2.0,a300,0.10731157754411469
